0,QuestionedPair,0.046088751405477524
1,QuestionedPair,0.010698182508349419
2,QuestionedPair,0.14105269312858582
3,QuestionedPair,0.024298489093780518
4,QuestionedPair,0.02369515784084797
5,QuestionedPair,0.38354238867759705
6,QuestionedPair,0.16595418751239777
7,QuestionedPair,0.13426056504249573
8,QuestionedPair,0.2656002938747406
9,QuestionedPair,0.1054275780916214
10,QuestionedPair,0.14103758335113525
11,QuestionedPair,0.2525581121444702
12,QuestionedPair,0.0794711709022522
13,QuestionedPair,0.05082601308822632
14,QuestionedPair,0.14808359742164612
15,QuestionedPair,0.06196046993136406
16,QuestionedPair,0.06516984105110168
17,OriginalPair,1.4142135569272796e-06
18,OriginalPair,0.2614215612411499
19,OriginalPair,0.2713052034378052
20,OriginalPair,0.18100996315479279
21,OriginalPair,0.30039751529693604
22,OriginalPair,0.27553045749664307
23,OriginalPair,0.26142412424087524
24,OriginalPair,1.4142135569272796e-06
25,OriginalPair,0.03543395921587944
26,OriginalPair,0.1044299304485321
27,OriginalPair,0.06054122745990753
28,OriginalPair,0.02498943917453289
29,OriginalPair,0.2713076174259186
30,OriginalPair,0.0354333259165287
31,OriginalPair,1.4142135569272796e-06
32,OriginalPair,0.13158807158470154
33,OriginalPair,0.031012969091534615
34,OriginalPair,0.014563878998160362
35,OriginalPair,0.18101276457309723
36,OriginalPair,0.10442839562892914
37,OriginalPair,0.13158701360225677
38,OriginalPair,1.4142135569272796e-06
39,OriginalPair,0.16184496879577637
40,OriginalPair,0.12732753157615662
41,OriginalPair,0.30039989948272705
42,OriginalPair,0.06054170802235603
43,OriginalPair,0.03101462684571743
44,OriginalPair,0.1618461310863495
45,OriginalPair,1.4142135569272796e-06
46,OriginalPair,0.03561144322156906
47,OriginalPair,0.27553293108940125
48,OriginalPair,0.024989768862724304
49,OriginalPair,0.014565987512469292
50,OriginalPair,0.12732885777950287
51,OriginalPair,0.0356108658015728
52,OriginalPair,1.4142135569272796e-06